Code_CIS	Pathologie
68410194	Infarctus du myocarde
68410194	Insuffisance cardiaque
68411271	Polyarthrite rhumatoïde
68411798	BPCO
68411798	Bronchopneumopathie chronique obstructive
68411798	Sinusite
68412722	Anxiété
68412722	Dépression
68414068	Anxiété
68414068	Epilepsie
68414260	Psoriasis
68414328	Insomnie
68415316	Hypercholestérolémie
68415316	Hyperlipidémie
68415437	Hypertension artérielle
68416845	Hyperthyroïdie
68416845	Hypothyroïdie
68417826	Dépression
68418180	Maladie de Parkinson
68419097	Diabète
68419357	Hypercholestérolémie
68419357	Hyperlipidémie
68419617	Ostéoporose
68420651	Hypertension artérielle
68424379	Hypercholestérolémie
68424379	Hyperlipidémie
68425029	Alcoolisme
68425029	Anxiété
68427304	Nausées et vomissements
68427382	Diabète
68428420	Hypertension artérielle
68428420	Insuffisance cardiaque
68429141	Epilepsie
68429942	Anxiété
68429942	Dépression
68430364	Maladie de Parkinson
68430688	Hypertension artérielle
68432874	Schizophrénie
68435557	Diabète
68435621	Athérosclérose cardio-vasculaire
68435621	Hypercholestérolémie
68435621	Hyperlipidémie
68435767	Epilepsie
68436246	Impuissance masculine
68437953	BPCO
68437953	Bronchopneumopathie chronique obstructive
68437953	Maladie de Lyme
68437953	Otite moyenne aiguë
68437953	Syphilis
68439420	Schizophrénie
68441909	Asthme
68444182	Cystite
68444182	Prostatite
68444182	Sinusite
68445462	Carence en vitamine D
68445462	Ostéoporose
68446468	Hypertension artérielle
68446468	Insuffisance cardiaque
68446571	Cystite
68446571	Otite externe aiguë
68446571	Sinusite
68446952	Pityriasis versicolor
68447292	Hypertension artérielle
68448202	Epilepsie
68451230	Glaucome
68452567	Rhinite allergique
68452567	Urticaire
68457870	Ostéoporose
68460101	Schizophrénie
68460165	Hypertension artérielle
68461089	Alcoolisme
68461089	Anxiété
68461541	Mal des transports
68462198	Hypercholestérolémie
68462198	Hyperlipidémie
68462757	Anxiété
68462757	Dépression
68462974	Hypertension artérielle
68463193	Hypertension artérielle
68463581	Cystite
68463581	Prostatite
68463581	Sinusite
68464046	Hypertension artérielle
68466937	Diabète
68466944	Insomnie
68468589	Rhinite allergique
68468589	Urticaire
68468710	Epilepsie
68470444	Hypercholestérolémie
68470444	Hyperlipidémie
68470729	Hypertension artérielle
68472160	Glaucome
68472961	Spasmophilie
68473458	Epilepsie
68474364	Insuffisance cardiaque
68474866	Sinusite
68474955	Herpès labial
68475904	Dysménorrhée
68475904	Migraine
68475904	Règles douloureuses
68476319	Rhinite allergique
68476319	Urticaire
68476867	Paludisme
68477734	Alopécie
68478163	Adénome bénin de la prostate
68478163	Hypertrophie bénigne de la prostate
68478163	Impuissance masculine
68478291	Schizophrénie
68479386	Hypercholestérolémie
68479386	Hyperlipidémie
68479557	Enurésie
68479660	Enurésie
68480335	Angine de poitrine
68480335	Angor
68481191	Epilepsie
68481711	Hypertension artérielle
68482208	Hypertension artérielle
68485478	Maladie de Parkinson
68486676	Constipation
68488702	Diabète
68489829	Adénome bénin de la prostate
68489829	Hypertrophie bénigne de la prostate
68491591	Anxiété
68491591	Dépression
68492266	Dermatite atopique
68492266	Dermatite de contact
68492266	Eczéma atopique
68492266	Eczéma de contact
68492266	Lupus
68492266	Psoriasis
68492540	Hypertension artérielle
68493418	Hypercholestérolémie
68493418	Hyperlipidémie
68494783	Dépression
68494908	Alcoolisme
68494908	Anxiété
68497014	Sinusite
68499606	Hypertension artérielle
68499809	Hypertension artérielle
68500357	Angine de poitrine
68500357	Angor
68500357	Hypertension artérielle
68501338	Maladie de Crohn
68501338	Rectocolite hémorragique
68501612	Asthme
68504747	Hypertension artérielle
68508471	Hypercholestérolémie
68508471	Hyperlipidémie
68508795	Insomnie
68510337	Hypertension artérielle
68510337	Infarctus du myocarde
68510337	Insuffisance cardiaque
68512046	Insuffisance cardiaque
68512110	Hypertension artérielle
68513251	Dysménorrhée
68513251	Règles douloureuses
68513504	Schizophrénie
68514022	Constipation
68518405	Maladie de Parkinson
68520477	Constipation
68521821	Constipation
68522318	Hypertension artérielle
68523861	Impuissance masculine
68526081	Schizophrénie
68526925	Hémorroïdes
68527443	Dysménorrhée
68527443	Règles douloureuses
68528029	Candidose buccale
68528029	Onychomycose
68528029	Pityriasis versicolor
68528958	Alcoolisme
68528958	Anxiété
68529113	Athérosclérose cardio-vasculaire
68529113	Hypertension artérielle
68529686	Hypertension artérielle
68529686	Infarctus du myocarde
68529686	Insuffisance cardiaque
68530585	Glaucome
68537633	Hypertension artérielle
68537633	Infarctus du myocarde
68537633	Insuffisance cardiaque
68538735	Diabète
68538895	Ulcère duodénal
68538895	Ulcère gastrique
68538895	Ulcère gastro-duodénal
68541172	Dépression
68541172	Schizophrénie
68546034	Angine de poitrine
68546034	Angor
68546034	Hypertension artérielle
68550890	Constipation
68551946	Candidose buccale
68551946	Onychomycose
68551946	Pityriasis versicolor
68552795	Polyarthrite rhumatoïde
68553865	Acné
68556498	Hypercholestérolémie
68556498	Hyperlipidémie
68557867	Cystite
68557867	Prostatite
68559206	Hypertension artérielle
68560639	Herpès génital
68560639	Herpès labial
68560639	Herpès oculaire
68561883	Insomnie
68561919	Conjonctivite allergique
68561919	Urticaire
68562572	Dépression
68563941	Asthme
68563941	BPCO
68563941	Bronchopneumopathie chronique obstructive
68564413	Lupus
68564413	Polyarthrite rhumatoïde
68565554	Hypertension artérielle
68565554	Insuffisance cardiaque
68566033	Coliques néphrétiques
68566713	Aspergillose
68567217	Hypercholestérolémie
68567217	Hyperlipidémie
68568447	Asthme
68568447	BPCO
68568447	Bronchopneumopathie chronique obstructive
68569129	Glaucome
68572075	Ulcère duodénal
68572075	Ulcère gastrique
68573412	Hypertension artérielle
68574699	Dépression
68574699	Enurésie
68576006	Rhinite allergique
68576604	Schizophrénie
68578473	Diarrhée
68578854	Insomnie
68579162	Hémorroïdes
68582703	Tabagisme
68583940	Diabète
68584280	Acné
68588503	Hyperthyroïdie
68588503	Hypothyroïdie
68588624	Epilepsie
68592067	Polyarthrite rhumatoïde
68592416	Constipation
68593411	Ostéoporose
68594342	Impuissance masculine
68596553	Hypertension artérielle
68596770	Epilepsie
68598209	Maladie de Parkinson
68598472	Hypertension artérielle
68598472	Infarctus du myocarde
68598472	Insuffisance cardiaque
68599599	Hémorroïdes
68600724	Polyarthrite rhumatoïde
68601502	Otite externe aiguë
68601712	Insuffisance cardiaque
68602465	BPCO
68602465	Bronchopneumopathie chronique obstructive
68603720	Hypercholestérolémie
68603720	Hyperlipidémie
68604085	Hypertension artérielle
68604085	Infarctus du myocarde
68604085	Insuffisance cardiaque
68604982	Angine de poitrine
68604982	Angor
68604982	Infarctus du myocarde
68605333	Reflux gastro-oesophagien
68605333	Ulcère duodénal
68605333	Ulcère gastrique
68605333	Ulcère gastro-duodénal
68605422	Dysménorrhée
68605422	Règles douloureuses
68606225	Migraine
68607010	Cystite
68607010	Maladie de Lyme
68607010	Otite moyenne aiguë
68607010	Sinusite
68607455	Hypercholestérolémie
68607455	Hyperlipidémie
68609125	Aspergillose
68610259	Adénome bénin de la prostate
68610259	Hypertrophie bénigne de la prostate
68613700	Migraine
68615199	Hypertension artérielle
68615199	Infarctus du myocarde
68615199	Insuffisance cardiaque
68615690	Impuissance masculine
68615772	Anxiété
68615772	Epilepsie
68616842	Impuissance masculine
68617549	Tabagisme
68617684	Reflux gastro-oesophagien
68617684	Ulcère duodénal
68617684	Ulcère gastrique
68617684	Ulcère gastro-duodénal
68619429	Hyperuricémie
68622585	Angine de poitrine
68622585	Angor
68626352	Asthme
68626352	BPCO
68626352	Bronchopneumopathie chronique obstructive
68626690	Polyarthrite rhumatoïde
68627340	Hypertension artérielle
68627995	Dépression
68627995	Schizophrénie
68630646	Hypertension artérielle
68630646	Insuffisance cardiaque
68631851	Reflux gastro-oesophagien
68631851	Ulcère duodénal
68631851	Ulcère gastrique
68631851	Ulcère gastro-duodénal
68632693	Dépression
68633172	Schizophrénie
68634000	Dysménorrhée
68634000	Règles douloureuses
68634477	Conjonctivite allergique
68635974	Hypertension artérielle
68636624	Oxyurose
68637142	Rhinite allergique
68637142	Urticaire
68637637	BPCO
68637637	Bronchopneumopathie chronique obstructive
68637637	Cystite
68637637	Prostatite
68637637	Sinusite
68638760	Pityriasis versicolor
68639727	Ostéoporose
68640672	Hypertension artérielle
68640672	Insuffisance cardiaque
68640804	Hypertension artérielle
68642132	Hypertension artérielle
68642132	Insuffisance cardiaque
68644051	Reflux gastro-oesophagien
68644051	Ulcère duodénal
68644051	Ulcère gastrique
68644051	Ulcère gastro-duodénal
68644101	Alcoolisme
68644101	Anxiété
68645071	Polyarthrite rhumatoïde
68645071	Psoriasis
68645947	Dépression
68646885	Maladie de Lyme
68646885	Prostatite
68646885	Syphilis
68648128	Varices
68650684	Nausées et vomissements
68652265	Asthme
68653367	Angine de poitrine
68653367	Angor
68653367	Hypertension artérielle
68655083	Adénome bénin de la prostate
68655083	Hypertrophie bénigne de la prostate
68655546	Hypertension artérielle
68655546	Insuffisance cardiaque
68656210	Hypertension artérielle
68656210	Insuffisance cardiaque
68658161	Impétigo
68658161	Sinusite
68659391	Polyarthrite rhumatoïde
68659822	Ostéoporose
68660276	Maladie de Crohn
68660276	Polyarthrite juvénile
68660276	Polyarthrite rhumatoïde
68660276	Psoriasis
68663863	Nausées et vomissements
68664125	Schizophrénie
68665113	Gale
68666845	Hypercholestérolémie
68666845	Hyperlipidémie
68667580	Polyarthrite juvénile
68667580	Polyarthrite rhumatoïde
68667580	Psoriasis
68668013	Diarrhée
68669720	Hypercholestérolémie
68669720	Hyperlipidémie
68670676	Herpès génital
68670676	Herpès labial
68670676	Herpès oculaire
68672848	Polyarthrite juvénile
68672848	Polyarthrite rhumatoïde
68672848	Psoriasis
68674913	Diabète
68677400	Alcoolisme
68678872	Hypertension artérielle
68679426	Angine de poitrine
68679426	Angor
68679426	Hypertension artérielle
68679426	Infarctus du myocarde
68679426	Migraine
68680154	Asthme
68681263	Ostéoporose
68684505	Asthme
68684658	Hypertension artérielle
68685055	Angine de poitrine
68685055	Angor
68685055	Hypertension artérielle
68686698	Migraine
68686709	Rhinite allergique
68686709	Urticaire
68688222	Angine de poitrine
68688222	Angor
68688222	Hypertension artérielle
68689484	Hypercholestérolémie
68689484	Hyperlipidémie
68691955	Dysménorrhée
68691955	Règles douloureuses
68693034	Impuissance masculine
68693244	Glaucome
68694175	Coliques néphrétiques
68694175	Dysménorrhée
68694175	Règles douloureuses
68696386	Hypercholestérolémie
68696386	Hyperlipidémie
68696906	Migraine
68699674	Hypertension artérielle
68699820	Hypertension artérielle
68700831	Glaucome
68703724	Nausées et vomissements
68705554	Diabète
68706624	Asthme
68707039	Dépression
68707466	Hyperthyroïdie
68707466	Hypothyroïdie
68711009	Asthme
68712285	Rhinite allergique
68714222	Hypercholestérolémie
68714222	Hyperlipidémie
68716209	Schizophrénie
68718338	Aspergillose
68718808	Reflux gastro-oesophagien
68718808	Ulcère duodénal
68718808	Ulcère gastrique
68718808	Ulcère gastro-duodénal
68718936	Hépatite B
68719194	Epilepsie
68721665	Dépression
68721786	Hypertension artérielle
68722386	Schizophrénie
68722475	Hypercholestérolémie
68722475	Hyperlipidémie
68723723	Constipation
68725005	Asthme
68725005	BPCO
68725005	Bronchopneumopathie chronique obstructive
68728154	Anxiété
68728154	Dépression
68728453	Conjonctivite allergique
68728453	Uvéite
68728738	Rhinite allergique
68729174	Ulcère duodénal
68729174	Ulcère gastrique
68729480	Schizophrénie
68731823	Mal des transports
68732658	BPCO
68732658	Bronchopneumopathie chronique obstructive
68732658	Maladie de Lyme
68732658	Otite moyenne aiguë
68732658	Syphilis
68735615	Adénome bénin de la prostate
68735615	Hypertrophie bénigne de la prostate
68735825	Schizophrénie
68737032	Conjonctivite allergique
68738262	Anxiété
68738262	Dépression
68739115	Vaginite
68740103	Hépatite B
68740295	Constipation
68743715	Angine de poitrine
68743715	Angor
68743715	Hypertension artérielle
68743715	Infarctus du myocarde
68745118	Anxiété
68745118	Dépression
68747076	BPCO
68747076	Bronchopneumopathie chronique obstructive
68747076	Cystite
68747076	Prostatite
68747076	Sinusite
68748071	Reflux gastro-oesophagien
68748071	Ulcère duodénal
68748071	Ulcère gastrique
68748071	Ulcère gastro-duodénal
68748491	Hypertension artérielle
68748491	Infarctus du myocarde
68748491	Insuffisance cardiaque
68748502	Athérosclérose cardio-vasculaire
68748502	Hypercholestérolémie
68748502	Hyperlipidémie
68749248	Insuffisance cardiaque
68750987	Herpès génital
68750987	Herpès labial
68750987	Herpès oculaire
68751498	Infarctus du myocarde
68751498	Insuffisance cardiaque
68753129	Hypercholestérolémie
68753129	Hyperlipidémie
68756577	Ostéoporose
68758674	Aspergillose
68758884	Onychomycose
68759274	Constipation
68759769	Hypercholestérolémie
68759769	Hyperlipidémie
68760013	Blépharite
68762014	Hypertension artérielle
68762014	Insuffisance cardiaque
68762516	Hypertension artérielle
68762516	Infarctus du myocarde
68762516	Insuffisance cardiaque
68762562	Impétigo
68762676	Epilepsie
68765170	Dysménorrhée
68765170	Règles douloureuses
68765423	Polyarthrite rhumatoïde
68766984	Dépression
68768818	Hypertension artérielle
68768818	Insuffisance cardiaque
68770687	Anxiété
68770687	Dépression
68771419	Alcoolisme
68771419	Anxiété
68772407	Diabète
68773676	Dépression
68774041	Dysménorrhée
68774041	Polyarthrite rhumatoïde
68774041	Règles douloureuses
68774283	Dépression
68774283	Schizophrénie
68774365	Anxiété
68774365	Epilepsie
68777767	Schizophrénie
68778431	Ostéoporose
68778495	Hypertension artérielle
68779202	Rhinite allergique
68779202	Urticaire
68781121	Insomnie
68781833	Maladie de Crohn
68781833	Polyarthrite juvénile
68781833	Polyarthrite rhumatoïde
68781833	Psoriasis
68782718	Hypertension artérielle
68785600	Epilepsie
68787715	Dysménorrhée
68787715	Règles douloureuses
68788824	Athérosclérose cardio-vasculaire
68788824	Hypercholestérolémie
68788824	Hyperlipidémie
68789755	Hypertension artérielle
68790106	Hypertension artérielle
68790106	Infarctus du myocarde
68790106	Insuffisance cardiaque
68791304	Rhinite allergique
68791304	Sinusite
68791941	Dépression
68795701	DMLA
68800618	Hypertension artérielle
68800714	Insuffisance cardiaque
68802188	Insuffisance cardiaque
68802779	Vaginite
68802989	Acné
68802989	Impétigo
68802989	Sinusite
68803920	Dysménorrhée
68803920	Règles douloureuses
68805138	Onychomycose
68805483	Adénome bénin de la prostate
68805483	Hypertrophie bénigne de la prostate
68805939	BPCO
68805939	Bronchopneumopathie chronique obstructive
68805939	Maladie de Lyme
68805939	Otite moyenne aiguë
68805939	Prostatite
68805939	Syphilis
68806628	Hypertension artérielle
68808515	Alcoolisme
68808515	Anxiété
68808732	Adénome bénin de la prostate
68808732	Hypertrophie bénigne de la prostate
68809147	Cystite
68809147	Sinusite
68810441	Goutte
68810441	Hyperuricémie
68810740	Reflux gastro-oesophagien
68810740	Ulcère duodénal
68810740	Ulcère gastrique
68810740	Ulcère gastro-duodénal
68811073	Hypercholestérolémie
68811073	Hyperlipidémie
68814685	Schizophrénie
68816437	Dépression
68820460	Polyarthrite juvénile
68820460	Polyarthrite rhumatoïde
68821893	Varices
68821950	Enurésie
68822550	Goutte
68822550	Hyperuricémie
68822568	Hypertension artérielle
68822568	Infarctus du myocarde
68822568	Insuffisance cardiaque
68823314	Hypertension artérielle
68823378	Hypercholestérolémie
68823378	Hyperlipidémie
68825393	Tabagisme
68826958	Maladie de Parkinson
68827490	Epilepsie
68828471	Constipation
68829121	Epilepsie
68829580	Maladie de Lyme
68829580	Otite moyenne aiguë
68829580	Prostatite
68829580	Syphilis
68830091	Dysménorrhée
68830091	Règles douloureuses
68830198	Angiome
68830198	Asthme
68830198	BPCO
68830198	Bronchopneumopathie chronique obstructive
68830198	Laryngite aiguë
68830198	Lupus
68830198	Maladie de Crohn
68830198	Nausées et vomissements
68830198	Polyarthrite rhumatoïde
68830198	Rectocolite hémorragique
68830198	Rhinite allergique
68830198	Sinusite
68830198	Tuberculose
68830198	Urticaire
68830198	Uvéite
68830999	Adénome bénin de la prostate
